id,ht,rt_ht,rt_rt_cnt
849951225764356096,,,186
,Indiana,,
850022794200928258,India,India,108
,,,
,,,
849888287871447040,,,62
847686398530301952,,,36
,,,
849500291544350720,,,4055
849904544087539713,,,818
,,,
,,,
849348140595630081,,,33827
,,,
849835876670734337,NP,NP,2
850027397059461120,Puma,Puma,18
,,,
,,,
,,,
,,,
849862752206290944,,,707
,,,
848344833362202624,,,72
,,,
850037812682518528,,,2
,,,
849970470552252416,,,1
850040851871014918,,,55
848620795882594305,,,1903
850035701445910528,,,1
,,,
,,,
849633388751450112,,,5738
,,,
,,,
848231981280223232,,,14
,,,
,,,
,,,
850042076020518914,,,1
850042649675542529,,,1
,,,
,,,
850041495457607680,,,1
850043270990372864,,,11
850010361755348993,,,248
,,,
850009601433100288,,,3
849947876381863936,Audio,Audio,1526
,,,
,,,
,,,
850042117892304902,,,1
,,,
850033735684825089,,,1
,,,
,raven,,
,,,
850037517109874688,,,25
849791915281305600,,,759
848231981280223232,,,24
849835642519420928,,,14737
849699064975421453,,,22
,,,
849994332417527808,,,1868
,,,
849660985447075841,,,100
,Gamers,,
,,,
,,,
,,,
,,,
850036942699991041,,,5
848231981280223232,,,13
,,,
,,,
850026961237929984,,,456
,,,
850041329921003520,,,180
850008546724814848,,,350
850043255395930112,,,2
849915442235887616,,,5
848231981280223232,,,13
,,,
,,,
,,,
,,,
,,,
849341899647438848,,,38146
850042932904198144,,,11
,,,
,,,
848231981280223232,,,13
,,,
849466047640064000,,,1023
,,,
,,,
,photo,,
850040927024545795,,,38
849841855730548736,,,3
841337204500758528,,,1115
847463795303813120,,,347
848231981280223232,,,13
,,,
,,,
850038039170699265,,,1
850002584530300930,,,34
850008921070817280,,,1
849994443172327426,,,1
,,,
,,,
849161387347554305,,,1422
849000904611303424,,,493
848231981280223232,,,13
850030666372730880,,,32
850026775799255040,,,47
848326111960453122,,,688
848231981280223232,,,17
849879986022514688,,,125
849365987753414656,,,6136
848231981280223232,,,16
848326111960453122,,,673
,,,
848231981280223232,,,16
850019017318256641,,,67
,,,
849987931167182848,,,90
849983173257777152,,,197
,,,
850002584530300930,,,35
850043076961746944,resist,resist,3
,,,
850032354030624768,,,163
540748267211194368,,,119
,,,
850010344630214657,,,1368
,,,
850042902080233472,,,378
,,,
850029911481892865,,,47
849965714102304768,,,143
,,,
849987269809364996,,,1
,,,
,,,
,,,
849668231069667330,,,22783
849653889012051968,,,64731
,,,
,,,
,,,
,,,
849955388631863296,,,18
850042043049136131,,,332
848326111960453122,,,691
850042801198911488,,,178
,win,,
,,,
,ad,,
850043194976980992,,,2
,,,
,,,
,,,
,,,
849284666825879552,,,8427
,,,
849915396614443009,CFC,CFC,761
850012006547689472,,,762
850042043049136131,,,338
,,,
847890099379503106,,,1
,,,
766535984435433472,,,2199
850002584530300930,,,58
849660349313826816,,,31
850042982220877824,,,1
850042043049136131,,,329
849964380385136642,,,8
,,,
850041613682429953,,,6
,,,
,,,
,,,
850043252820631552,,,1
,,,
,,,
849724348768198656,,,1714
849975654737227776,,,2306
850043285829713921,,,1
,,,
848207578119233536,,,710
,,,
,,,
848843249724919808,,,576
,,,
,,,
850042193519792129,,,24
850043416553570304,,,1
850027474025160704,,,31
540748267211194368,,,127
,,,
,,,
849813033731805184,,,136
849870487853215744,,,1
849902776339488768,,,125
850042654436073473,,,1
850040479249035264,,,11
,,,
,,,
849988123081748480,,,176
849713698356817920,,,21363
,,,
849957057214263297,Minnesota,Minnesota,102
,,,
841625790915657728,,,6
,,,
,,,
,,,
849713698356817920,,,21362
850042420268064768,,,28
850043081508442112,,,27
849843308855648256,,,176
,,,
850017521092767744,,,91
849690833251119108,,,375
,,,
,,,
,,,
847326579797532672,,,1391
,,,
,,,
,,,
850040430674808832,,,9
850041098852597760,,,1
850042430179168256,,,1
,,,
,,,
,,,
,,,
804938588735447040,,,26432
849931850629791744,,,69
850036311100719105,,,13
849394186839367680,,,60512
849723863927844867,13th,13th,20
850030377947332608,,,8
850010361755348993,,,250
,,,
850035169939652609,,,419
,,,
850043333443538949,,,3
,,,
,,,
850029524465197056,,,5
738461526009470976,,,58
,,,
,,,
850042722693955584,,,2
849937988310228992,,,18519
850034621551173632,,,109
,,,
850032228558147584,,,2
850043212232306688,,,1
849991665817313280,,,274
,,,
,,,
,,,
,,,
,,,
,,,
850023888679559168,,,2
849970025675051008,,,39
850007955135242241,,,63
849681921042927617,,,50746
,,,
,,,
850008840645029888,,,4
,,,
,,,
,,,
849977750932901888,,,5489
,,,
850020335403491329,,,8349
850037768533155840,,,12
850042674795216896,,,8
849681921042927617,,,50745
849922695206543364,,,1
,,,
,,,
,,,
850042801198911488,,,179
849993405207805952,,,2577
850006166780297216,,,1
,,,
850027949860548610,,,78
850042514572795906,,,5
850012655142174720,,,4
849658217600778241,,,141
850028843012419587,,,1
848941824848797699,,,8
850035426018697217,,,22
849721893422682112,,,943
825901408952131584,,,19228
850043222063710208,,,1
850035431735521282,,,36
,,,
,,,
850038036150747137,,,1
849793550179020801,,,9909
850006493504180233,,,559
850040553119068161,,,1
849040812952481793,,,592
849986893382991874,,,17
850042564820561920,,Veterans,1
850034507474391040,,,5
,,,
,,,
,,,
849964255193341958,,,871
849722457112096768,,,101
,,,
,Tucson,,
,,,
,,,
,,,
850030362919149569,,,2
850043174777233410,,,6
849760204677824512,,,224
849341899647438848,,,38153
,,,
849735901446012931,,,1692
849828007803998208,,,1465
,,,
850032287022542849,,,4
,,,
850042617756889088,,,6
849942845519745025,,,1
,,,
,,,
,,,
849812016684511232,,,2516
849904544087539713,,,819
,,,
,,,
,,,
847762830573150209,,,142
,,,
,,,
850033251066490884,,,378
849794968180867072,,,1077
849925516123488256,,,522
,,,
,,,
,,,
850043226681729024,,,1
,,,
,,,
,,,
848197261607796736,,,855
,,,
850039066720706560,,,6
850037119959449600,,,1
,,,
,,,
,,,
,,,
,,,
849778461845704704,,,587
849706621953605632,,,8
,,,
,,,
,,,
,,,
849751564663361536,,,107
,,,
850020335403491329,,,8350
,,,
850022544493228032,,,200
,,,
849812805050134528,,,145
850035372897841152,,,11
,,,
842058825599463425,,,5
849937988310228992,,,18517
,,,
850042837118967809,,,2
,,,
849524336583208962,,,4658
,Jehovah,,
831885673477058560,,,1
850038036150747137,,,2
838194353046765568,,,2011
,,,
,,,
,,,
,,,
,,,
849319524570628097,,,787
,,,
843623703065903104,,,8326
850028285841027072,,,1236
849942096194744320,,,345
849429384511578112,,,1006
,,,
,,,
850039786308067328,,,15
,,,
,,,
,,,
,,,
818821167674953729,,,7
850011822698704897,,,521
,,,
850011727915864067,,,41
,,,
849998897590173696,,,72
,,,
,,,
,,,
,,,
,,,
,,,
,,,
850042933168541696,,,2
850042900561965057,,,1
,,,
850027320408780800,,,1
848592310422179841,,,674
850039831405187072,,,2
850014808166600706,,,1297
849852171399057408,,,317
,,,
,,,
850004227695022080,Moscow,Moscow,48
,,,
,,,
,,,
849732780766441473,,,23942
850002584530300930,,,42
849993103876308992,,,26
849978679300050944,,,3
848326111960453122,,,691
540748267211194368,,,135
,,,
,,,
849630731181715457,,,26710
,,,
,,,
849816022844440577,Texans,Texans,3
850043158197149696,,,1
,,,
849725826639601664,,,216
850037929200189440,Leo,Leo,175
850029895044485120,,,1
849973414962049024,,,165
850040782736289793,,,7
849855492197277696,,,1598
849471920206745604,,,37804
850024289185275912,,,2
850029027603738624,,,1
849997236121587713,,,341
849761550097408000,,,1
850034639230164994,,,23
,,,
,startups,,
,,,
,,,
,,,
,,,
850041575065481218,Rays,Rays,11
,,,
850006435857522688,,,2884
849665399021068289,,,549
,,,
849630731181715457,,,26714
849808826123526144,,,1258
850038974844416000,,,69
848063635435991040,Scorpio,Scorpio,169
849794686571118593,Tucker,Tucker,324
850015682724978688,,,88
849846641549086720,,,535
850002584530300930,,,58
849794394333093888,,,10136
850035980493049856,,,1
849392988904185857,,,238
849614301421723648,,,6088
697922693899935744,,,5537
849745181981200384,,,1728
,,,
,,,
,,,
849973733003579392,,,16
849666854473916416,,,28814
850029442906767362,,,2
849341813785841664,,,78319
850011476530212864,,,4
850015367942606848,,,42
,,,
849930554288033792,,,180
844912098584903680,,,2925
849656699464056832,Pepsi,Pepsi,137154
,,,
,,,
850042054633828352,,,21
850041026983198720,,,8
849835642519420928,,,14740
849764679698206720,,,1428
850024132469297153,,,1
,,,
,,,
,loving,,
849824338920517633,,,566
,,,
,,,
850025416874221568,,,291
,,,
,,,
,,,
850036396429631489,,,137
,,,
,,,
848677982302556160,,,8
,hot,,
,,,
,,,
,,,
850028072330022912,,,173
849681641861562368,,,10824
850042956384022533,,,1
850042733154750464,,,56
,motherhood,,
,,,
,,,
,,,
850037243809017859,,,42
,,,
849722273497886720,,,4
849982918160130048,,,11216
850043427647401984,,,1
,,,
849996373474910208,,,3493
,,,
,,,
,,,
,,,
,,,
,,,
,,,
849713698356817920,,,21363
,,,
,,,
850042268073570304,,,2
848974482039386112,,,112
849987575544770560,,,9
,,,
845863489486966784,,,2481
850032241073942528,,,506
,,,
,,,
849369065944748034,,,1
,,,
850036195753152513,,,123
850002905683963909,,,7
849730868176240640,,,1375
849990841326350340,,,106
850027973495459841,,,363
,,,
850036451697987584,,,191
849348140595630081,,,33831
850041679738544128,,,746
,,,
850036275549753344,,,515
,,,
,,,
,,,
849725767109951488,,,7768
850040433069752324,,,69
,,,
,,,
850035339636998144,,,16
849713698356817920,,,21376
849271094318161920,,,786
849937633144786945,,,298
,,,
849984833698713601,,,66
,,,
849661172395769858,,,546
,,,
850024375554379778,,,53
,,,
849935440937222144,,,6
850042304610136064,,,9
849656304884961280,,,332
850042753459212288,,,5
,,,
,,,
,,,
850041513828470784,,,1
850024937750396929,,,1
849877972009926656,,,40
850025635028369408,,,12249
850018011079692292,,,10
849996373474910208,,,3494
850040779032612865,,,2
,,,
850041095702446080,,,59
849721557710753792,,,264
,,,
849759497778192385,,,557
,,,
,,,
850026825208258562,,,1
,,,
850037614178705410,,,5
848727032540282880,,,521
849782878560858112,,,536
850010720850849793,,,60
849990332028567552,,,62
,,,
849886778349596672,,,81
850043347343474689,,,5
,,,
,,,
850036039620210690,,,32
850035746870374400,,,557
849989794318794758,,,137
847168506739281920,,,20
,,,
,,,
,,,
,,,
849805970767319040,,,782
850000190723547138,,,938
,,,
,,,
,,,
850043416142589952,,,1
849404219887165446,,,134
850040950940459008,,,237
,,,
850041422690615299,,,96
847482806116732929,,,710
,,,
,,,
850037444426825728,,,774
,,,
850026736188366849,,,179
,,,
,,,
849807160527785986,,,206
,,,
849963356412944385,,,2
,,,
849835642519420928,,,14751
849971244678225920,,,9
,,,
752778027248054272,,,48
,,,
849783277183541248,,,2409
850043266884141056,,,3
849696161694961664,,,37
,,,
849384675877539841,,,18564
850040413385895936,,,13
,,,
850032507064070145,,,11
849869369278554113,,,235
,,,
848608280209444865,,,1
,,,
,,,
849348140595630081,,,33826
,,,
849814562979401730,,,1907
850033339335532544,,,124
,,,
850023537184296964,,,28
850036754883248131,,,10
850026154128019462,,,105
849852015018524672,,,25
850042004407021568,,,11
850031118023888896,,,2220
850043082020179969,,,104
,job,,
,,,
843623703065903104,,,8327
,,,
849976605778878464,,,72
850043021143883776,,,1
849335263805493248,,,4340
,,,
,,,
797954861350449152,,,3232
849823115932717061,,,8950
850028722501681152,,,1
850043402750222336,,,3
850041771237273600,,,1
849720479493627904,,,148
850040359602315265,,,4
850042369814736896,,,7
,,,
849956522100572160,,,1
849909750812860416,,,14
849833743355334656,,,527
850039800535109632,,,30
850036024906403840,,,171
,,,
849845897861246976,,,2868
,,,
849958927068536833,,,282
,,,
849791815754686465,,,7980
,,,
850042104109772800,,,1
850014654147506177,,,985
850016829456175104,,,39
,,,
,,,
850043172373880834,,,4
,,,
,,,
850019879033987072,,,656
850025635028369408,,,12255
849527825082273795,,,2082
850043198185455616,,,1
850033475252080640,,,12
,,,
850042756835622912,,,3
850028285841027072,,,1241
849396893939642368,,,6
850025635028369408,,,12255
,,,
,,,
849701828744839169,,,11
,Pin,,
,Coop,,
,,,
850024334676590593,,principles,1567
850042925379715072,,,1
849961978105692161,,,2
850042753459212288,,,6
,,,
,,,
,,,
,,,
,,,
849962402770673664,,,598
849743826910666753,,,142
850014110234312704,,,5
849802776464900096,,,16162
849675176354529281,,,15634
850015750102364160,,,6
849995987926102016,,,10
,,,
,,,
,ALLIN,,
,,,
849380417602023424,,,118
,,,
,,,
,,,
,,,
850043188039610368,GOP,GOP,1
,,,
849966133772001280,,,348
,,,
,,,
,,,
,,,
834419464892456960,,,199
850042926906429440,,,3
,,,
,,,
850028285841027072,,,1238
849669915204308993,,,9342
,,,
849754603453374464,,,156
849228504818429953,,,158
,,,
,,,
849995451256496129,,,901
,Microsoft,,
849663923792031745,,,5521
849992405210193920,,,70
849783156156776448,,,44
,,,
849973753111040004,,,1103
850043324262223872,,,16
849817271509929985,Germany,Germany,5
,,,
,,,
850010978175594497,,,1
,,,
849961329175777281,,,2
,,,
849885506473218049,,,2
,,,
849955429744611328,,,56
,,,
,,,
849882493503361024,,,8
838194353046765568,,,2027
850036435247915008,,,117
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
849693819146829825,,,4514
849569468061798400,,,219
850018162326286337,,,4
,,,
850024537269862400,,,55
850026775799255040,,,48
850039050551611392,,,1
849845029245812736,,,766
850027134471065601,,,1
849985057595023361,,,7
846859719977435137,,,1203
,,,
,,,
849736560396382209,,,1
,,,
,,,
,,,
850035458667106304,Resist,Resist,10
850042579110342657,,,3
,,,
847380461601005568,,,206
850040404393299969,,,1
850037536659582979,,,4
850000664788963329,Challenge,Challenge,7
850011247525363718,,,98
850043374589661189,,,1
850036462229835778,Books,Books,1
850043008091394048,,,1
,,,
849945235174117377,,,287
850008020784467968,,,21
,,,
850038560073818113,SHINE,SHINE,63
,virgin,,
837263754769346561,,,274
850037918924144641,,,4
850036988967358464,,,9
849727272487714816,,,1
849796474816782336,,,34
850035161563623426,Greatness,Greatness,31
,looks,,
849751428536991744,,,1
849732780766441473,,,23949
,,,
850038764172980224,,,1
,DJ,,
,security,,
850017947753914368,,,39
,,,
847277229256003585,,,6
850043342729695235,,,1
,,,
850028048774778880,,,10
,,,
850043413378609152,,,1
843553282035347457,,,904
849947505009840128,,,9
849735957561712642,,,2203
850034554761072640,,,38
,,,
,,,
,,,
,beauty,,
,,,
849774763367157760,,,237
849668231069667330,,,22785
850038658694610944,,,38
850042205783945223,,,2
804938588735447040,,,26438
850000147647954948,,,128
,,,
,,,
850042902080233472,,,388
,,,
849684689107529738,,,486
849896063091847169,,,2
850042509434781697,,,1
,,,
850043082020179969,,,109
850015357892837376,,,530
849602904042479618,,,4
850032860023197700,,,1
850010758976946177,,,365
,,,
,,,
850020102254800897,,,377
,,,
850005323435851780,,,2
,,,
849879622338707456,Mercurial,Mercurial,6839
849715614910263296,,,18536
,,,
850042158279249920,,,18
849981704886337536,,,870
849991860017909760,,,1
,,,
849805970767319040,,,781
,,,
849784051296870402,,,3317
850029483197214720,,,184
849965212115628033,NP,NP,4
849814084811976704,,,6848
,,,
,,,
849249243038715904,,,11
849778563826032640,,,30
,,,
,,,
,,,
,,,
,,,
,,,
,,,
850019013946212352,,,1187
850038685672361984,,,2
850027887327666176,,,174
715374621214646272,,,1666
850042514572795906,,,6
,,,
751901239915401217,,,4364
,,,
849687485517115400,,,4477
848288488634146816,,,10779
830537306742333441,,,31
850036660985372672,,,1
,,,
850040068169318400,,,8
849978232996757504,,,295
850001140766969856,,,148
850042445102325760,,,3
,,,
,,,
849963764539473920,,,6
849778496712974337,,,2
,,,
,,,
850042801198911488,,,188
850040700955742210,,,16
,,,
,,,
,,,
850040419719274496,,,2
,,,
850043433414557696,,,9
849989522947530752,,,14
850035273102708736,,,1
,,,
,,,
,,,
848361272374681601,Trump,Trump,3
850023197730844672,,,237
850042801198911488,,,196
849836033193660416,,,2028
849972415731974144,,,9
,,,
,,,
,,,
,,,
,,,
850042565365772289,,,1
,,,
850042193519792129,,,26
850008451560243200,,,2512
,,,
,,,
,,,
850038655989231618,,,39
849742637267603456,,,1621
849835642519420928,,,14751
,,,
849909597779447808,,,96
850041794628866048,,,5
850042436235743235,,,16
,,,
849108054989615104,,,56
849985522986561536,,,9
850040417311653888,,,71
849699311386591234,,,6401
849790470783893504,,,2
849949098346205184,quote,quote,19
849575615372165120,,,3868
849354921166213120,,,2612
849984340910067714,,,37
849952895407722496,,,243
850039513191636992,,,1
850035947626348544,,,394
,,,
850042801198911488,,,187
,,,
850024334676590593,,principles,1566
,,,
848219308446564352,,,192
,,,
849998036935692288,,,26
847472534794543104,,,2531
849998246827130880,,,15
,,,
849805651350102017,,,6860
849998237054488576,,,5
,,,
849839073745399809,,,738
850004674929405952,,,248
,,,
,,,
849634866773843968,,,3840
849982167740551170,,,1
850028131100614658,,,129
849740437619388417,,,183
,,,
850043377584398339,,,5
847022087034327040,Google,Google,2976
850039925160464384,,,872
,awesome,,
850014614922207232,,,1
,New,,
849614405956456449,,,60
,,,
,,,
850026651350073344,,,1065
850042221483229184,,,42
,,,
,,,
,,,
849023766449586180,,,23
850037396527656960,,,3
,,,
,,,
850024807957757958,,,2
849798087442935809,,,2419
849917079377633281,,,3
849656699464056832,Pepsi,Pepsi,137176
849728882647412737,,,1486
849239849534205952,,,6555
,,,
,,,
849920238846083072,,,1226
,,,
,,,
,,,
849976605778878464,,,73
,,,
,,,
849983173257777152,,,202
,,,
,diabetes,,
848653289528971265,,,653
,,,
,,,
850042938776207360,,,8
850034228393803781,,,365
849491473712197632,,,58
850023332476932099,Syria,Syria,9
850042944774189056,,,3
,,,
,,,
850041329921003520,,,182
,,,
849852171399057408,,,319
849971272612286465,,,372
850035194593767424,,,22
850030179091075073,,,15
850009003728015361,,,525
850034575095074816,,,38
850032876900974593,,,60
850028671280787456,,,2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
849585173410619392,,,230
849931850629791744,,,71
850031180892295168,,,26
850021115326074880,,,18
849788874524164096,Mexico,Mexico,139
849711962296635393,,,148
850041288007221249,,,8
850024436384268288,,,123
,,,
850039390760050689,,,16
,,,
,,,
849216297846132737,,,468
,,,
,,,
,,,
,,,
850017800429219840,,,14
850037004746227713,,,1
,,,
850040068672770049,,,2
,,,
850029911481892865,,,51
,,,
849877498557071360,,dump,2
,,,
849762937891733504,,,5754
,,,
,,,
849724232334442497,,,10
,,,
,,,
849955898369900544,,,168
,,,
849348933084172290,Maldives,Maldives,1
,creativity,,
849656699464056832,Pepsi,Pepsi,137169
,frugal,,
,,,
849992666750353408,,,257
850025635028369408,,,12272
,,,
850042273534443521,,,1
849947192307724288,,,20
,,,
850042273534443521,,,1
,,,
850042579592900609,Turkey,Turkey,1
,,,
,,,
847406951235338240,,,15
838091685930336258,,,47875
,,,
804938588735447040,,,26443
849743489948676101,,,360
,,,
850042273534443521,,,3
